,url,city
125,https://www.apartments.com/mcneil-tx-78651/,mcneil
126,https://www.apartments.com/pflugerville-tx-78691/,pflugerville
127,https://www.apartments.com/austin-tx-78701/,austin
128,https://www.apartments.com/austin-tx-78702/,austin
129,https://www.apartments.com/austin-tx-78703/,austin
130,https://www.apartments.com/austin-tx-78705/,austin
131,https://www.apartments.com/austin-tx-78708/,austin
132,https://www.apartments.com/austin-tx-78709/,austin
133,https://www.apartments.com/austin-tx-78710/,austin
134,https://www.apartments.com/austin-tx-78711/,austin
135,https://www.apartments.com/austin-tx-78712/,austin
136,https://www.apartments.com/austin-tx-78718/,austin
137,https://www.apartments.com/austin-tx-78720/,austin
138,https://www.apartments.com/austin-tx-78722/,austin
139,https://www.apartments.com/austin-tx-78727/,austin
140,https://www.apartments.com/austin-tx-78731/,austin
141,https://www.apartments.com/austin-tx-78746/,austin
142,https://www.apartments.com/austin-tx-78751/,austin
143,https://www.apartments.com/austin-tx-78755/,austin
144,https://www.apartments.com/austin-tx-78756/,austin
145,https://www.apartments.com/austin-tx-78757/,austin
146,https://www.apartments.com/austin-tx-78759/,austin
147,https://www.apartments.com/austin-tx-78760/,austin
148,https://www.apartments.com/austin-tx-78761/,austin
149,https://www.apartments.com/austin-tx-78762/,austin
150,https://www.apartments.com/austin-tx-78765/,austin
151,https://www.apartments.com/austin-tx-78768/,austin
152,https://www.apartments.com/austin-tx-78769/,austin
153,https://www.apartments.com/austin-tx-78771/,austin
154,https://www.apartments.com/austin-tx-78772/,austin
155,https://www.apartments.com/austin-tx-78773/,austin
156,https://www.apartments.com/austin-tx-78774/,austin
157,https://www.apartments.com/austin-tx-78778/,austin
158,https://www.apartments.com/austin-tx-78779/,austin
159,https://www.apartments.com/austin-tx-78780/,austin
160,https://www.apartments.com/austin-tx-78781/,austin
161,https://www.apartments.com/austin-tx-78782/,austin
162,https://www.apartments.com/austin-tx-78783/,austin
163,https://www.apartments.com/austin-tx-78785/,austin
164,https://www.apartments.com/austin-tx-78786/,austin
165,https://www.apartments.com/austin-tx-78787/,austin
166,https://www.apartments.com/austin-tx-78788/,austin
167,https://www.apartments.com/austin-tx-78789/,austin
168,https://www.apartments.com/austin-tx-78701/,austin
169,https://www.apartments.com/austin-tx-78702/,austin
170,https://www.apartments.com/austin-tx-78703/,austin
171,https://www.apartments.com/austin-tx-78704/,austin
172,https://www.apartments.com/austin-tx-78705/,austin
173,https://www.apartments.com/austin-tx-78712/,austin
174,https://www.apartments.com/austin-tx-78719/,austin
175,https://www.apartments.com/austin-tx-78721/,austin
176,https://www.apartments.com/austin-tx-78722/,austin
177,https://www.apartments.com/austin-tx-78723/,austin
178,https://www.apartments.com/austin-tx-78741/,austin
179,https://www.apartments.com/austin-tx-78742/,austin
180,https://www.apartments.com/austin-tx-78744/,austin
181,https://www.apartments.com/austin-tx-78751/,austin
182,https://www.apartments.com/manchaca-tx-78652/,manchaca
183,https://www.apartments.com/austin-tx-78701/,austin
184,https://www.apartments.com/austin-tx-78704/,austin
185,https://www.apartments.com/austin-tx-78735/,austin
186,https://www.apartments.com/austin-tx-78744/,austin
187,https://www.apartments.com/austin-tx-78745/,austin
188,https://www.apartments.com/austin-tx-78746/,austin
189,https://www.apartments.com/austin-tx-78747/,austin
190,https://www.apartments.com/austin-tx-78748/,austin
191,https://www.apartments.com/austin-tx-73301/,austin
192,https://www.apartments.com/austin-tx-73344/,austin
193,https://www.apartments.com/mcneil-tx-78651/,mcneil
194,https://www.apartments.com/pflugerville-tx-78691/,pflugerville
195,https://www.apartments.com/austin-tx-78701/,austin
196,https://www.apartments.com/austin-tx-78702/,austin
197,https://www.apartments.com/austin-tx-78703/,austin
198,https://www.apartments.com/austin-tx-78704/,austin
